"","artist_name","album_release_date","danceability","valence","energy","track_name","album_name"
"1","Fleetwood Mac","2023-09-08",0.528,0.637,0.833,"Say You Love Me - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"2","Fleetwood Mac","2023-09-08",0.388,0.682,0.9,"Monday Morning - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"3","Fleetwood Mac","2023-09-08",0.567,0.464,0.828,"Dreams - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"4","Fleetwood Mac","2023-09-08",0.29,0.446,0.813,"Oh Well (Pt. 1) - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"5","Fleetwood Mac","2023-09-08",0.341,0.213,0.871,"Rhiannon - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"6","Fleetwood Mac","2023-09-08",0.302,0.285,0.501,"Oh Daddy - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"7","Fleetwood Mac","2023-09-08",0.525,0.723,0.525,"Never Going Back Again - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"8","Fleetwood Mac","2023-09-08",0.329,0.376,0.312,"Landslide - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"9","Fleetwood Mac","2023-09-08",0.463,0.649,0.793,"Over My Head - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"10","Fleetwood Mac","2023-09-08",0.448,0.438,0.533,"Gold Dust Woman - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"11","Fleetwood Mac","2023-09-08",0.506,0.615,0.88,"You Make Loving Fun - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"12","Fleetwood Mac","2023-09-08",0.338,0.297,0.819,"I'm so Afraid - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"13","Fleetwood Mac","2023-09-08",0.455,0.326,0.952,"Go Your Own Way - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"14","Fleetwood Mac","2023-09-08",0.376,0.374,0.696,"World Turning - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"15","Fleetwood Mac","2023-09-08",0.284,0.0859,0.986,"Blue Letter - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"16","Fleetwood Mac","2023-09-08",0.355,0.188,0.912,"The Chain - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"17","Fleetwood Mac","2023-09-08",0.495,0.405,0.938,"Second Hand News - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"18","Fleetwood Mac","2023-09-08",0.384,0.185,0.274,"Songbird - Live at the Fabulous Forum, Inglewood, CA, 08/29/77","Rumours Live"
"19","Fleetwood Mac","2019-11-15",0.579,0.754,0.802,"Madison Blues (Version 1) [Live] [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"20","Fleetwood Mac","2019-11-15",0.551,0.483,0.501,"Something Inside of Me (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"21","Fleetwood Mac","2019-11-15",0.779,0.904,0.696,"The Woman That I Love (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"22","Fleetwood Mac","2019-11-15",0.527,0.396,0.183,"Worried Dream (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"23","Fleetwood Mac","2019-11-15",0.636,0.729,0.692,"Dust My Blues (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"24","Fleetwood Mac","2019-11-15",0.722,0.621,0.351,"Got to Move (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"25","Fleetwood Mac","2019-11-15",0.507,0.426,0.125,"Trying So Hard to Forget (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"26","Fleetwood Mac","2019-11-15",0.497,0.839,0.747,"Instrumental (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"27","Fleetwood Mac","2019-11-15",0.536,0.485,0.226,"Have You Ever Loved a Woman (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"28","Fleetwood Mac","2019-11-15",0.546,0.891,0.824,"Lazy Poker Blues (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"29","Fleetwood Mac","2019-11-15",0.517,0.919,0.721,"Stop Messing 'Round (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"30","Fleetwood Mac","2019-11-15",0.672,0.737,0.304,"I Loved Another Woman (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"31","Fleetwood Mac","2019-11-15",0.574,0.747,0.483,"I Believe My Time Ain't Long (Version 1) [Live] [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"32","Fleetwood Mac","2019-11-15",0.628,0.473,0.406,"Sun Is Shining (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"33","Fleetwood Mac","2019-11-15",0.366,0.583,0.727,"Long Tall Sally (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"34","Fleetwood Mac","2019-11-15",0.777,0.608,0.572,"Willie and the Hand Jive (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"35","Fleetwood Mac","2019-11-15",0.438,0.452,0.349,"I Need Your Love So Bad (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"36","Fleetwood Mac","2019-11-15",0.59,0.659,0.508,"I Believe My Time Ain't Long (Version 2) [Live] [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"37","Fleetwood Mac","2019-11-15",0.382,0.725,0.571,"Shake Your Money Maker (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"38","Fleetwood Mac","2019-11-15",0.444,0.352,0.557,"Before the Beginning (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"39","Fleetwood Mac","2019-11-15",0.453,0.604,0.857,"Only You (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"40","Fleetwood Mac","2019-11-15",0.5,0.666,0.76,"Madison Blues (Version 2) [Live] [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"41","Fleetwood Mac","2019-11-15",0.553,0.776,0.499,"Can't Stop Lovin' (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"42","Fleetwood Mac","2019-11-15",0.378,0.35,0.581,"The Green Manalishi (With the Two Prong Crown) (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"43","Fleetwood Mac","2019-11-15",0.188,0.196,0.269,"Albatross (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"44","Fleetwood Mac","2019-11-15",0.481,0.185,0.511,"World in Harmony (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"45","Fleetwood Mac","2019-11-15",0.388,0.45,0.799,"Sandy Mary (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"46","Fleetwood Mac","2019-11-15",0.458,0.545,0.838,"Only You (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"47","Fleetwood Mac","2019-11-15",0.421,0.298,0.396,"World in Harmony (Version 2) [Live] [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"48","Fleetwood Mac","2019-11-15",0.555,0.487,0.61,"I Can't Hold Out (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"49","Fleetwood Mac","2019-11-15",0.339,0.468,0.931,"Oh Well (Part 1) (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"50","Fleetwood Mac","2019-11-15",0.326,0.356,0.898,"Rattlesnake Shake (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"51","Fleetwood Mac","2019-11-15",0.412,0.192,0.413,"Underway (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"52","Fleetwood Mac","2019-11-15",0.431,0.164,0.949,"Coming Your Way (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"53","Fleetwood Mac","2019-11-15",0.512,0.861,0.872,"Homework (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"54","Fleetwood Mac","2019-11-15",0.557,0.562,0.413,"My Baby's Sweet (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"55","Fleetwood Mac","2019-11-15",0.478,0.882,0.873,"My Baby's Gone (Live) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"56","Fleetwood Mac","2019-11-15",0.539,0.795,0.658,"You Need Love (Demo) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"57","Fleetwood Mac","2019-11-15",0.448,0.881,0.417,"Talk With You (Demo) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"58","Fleetwood Mac","2019-11-15",0.559,0.898,0.804,"If It Ain't me (GK Edit) [Demo] [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"59","Fleetwood Mac","2019-11-15",0.663,0.661,0.508,"Mean Old World (Demo) [Remastered]","Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered)"
"60","Fleetwood Mac","2018-11-16",0.687,0.786,0.734,"Don't Stop - 2018 Remaster","50 Years - Don't Stop"
"61","Fleetwood Mac","2018-11-16",0.572,0.657,0.932,"Go Your Own Way - 2018 Remaster","50 Years - Don't Stop"
"62","Fleetwood Mac","2018-11-16",0.837,0.793,0.41,"Dreams - 2018 Remaster","50 Years - Don't Stop"
"63","Fleetwood Mac","2018-11-16",0.555,0.526,0.607,"The Chain - Live 1997; 2018 Remaster","50 Years - Don't Stop"
"64","Fleetwood Mac","2018-11-16",0.433,0.505,0.292,"Landslide - 2018 Remaster","50 Years - Don't Stop"
"65","Fleetwood Mac","2018-11-16",0.684,0.81,0.638,"Rhiannon (Will You Ever Win) - 2018 Remaster","50 Years - Don't Stop"
"66","Fleetwood Mac","2018-11-16",0.74,0.682,0.465,"Everywhere - 2018 Remaster","50 Years - Don't Stop"
"67","Fleetwood Mac","2018-11-16",0.643,0.878,0.655,"Little Lies - 2018 Remaster","50 Years - Don't Stop"
"68","Fleetwood Mac","2018-11-16",0.636,0.961,0.233,"Never Going Back Again - 2013 Remaster","50 Years - Don't Stop"
"69","Fleetwood Mac","2018-11-16",0.613,0.919,0.785,"Tusk - 2018 Remaster","50 Years - Don't Stop"
"70","Fleetwood Mac","2018-11-16",0.734,0.549,0.529,"Sara - Single; 2018 Remaster","50 Years - Don't Stop"
"71","Fleetwood Mac","2018-11-16",0.615,0.736,0.689,"Gypsy - 2018 Remaster","50 Years - Don't Stop"
"72","Fleetwood Mac","2018-11-16",0.701,0.853,0.758,"Hold Me - 2018 Remaster","50 Years - Don't Stop"
"73","Fleetwood Mac","2018-11-16",0.71,0.618,0.747,"Big Love - 2018 Remaster","50 Years - Don't Stop"
"74","Fleetwood Mac","2018-11-16",0.706,0.635,0.628,"Seven Wonders - 2018 Remaster","50 Years - Don't Stop"
"75","Fleetwood Mac","2018-11-16",0.472,0.18,0.579,"Oh Well (Pt. 1) - Mono; 2018 Remaster","50 Years - Don't Stop"
"76","Fleetwood Mac","2018-11-16",0.515,0.379,0.594,"The Green Manalishi (With the Two Prong Crown) - 2018 Remaster","50 Years - Don't Stop"
"77","Fleetwood Mac","2018-11-16",0.583,0.442,0.62,"Rattlesnake Shake - 2018 Remaster","50 Years - Don't Stop"
"78","Fleetwood Mac","2018-11-16",0.413,0.968,0.679,"Hypnotized - 2018 Remaster","50 Years - Don't Stop"
"79","Fleetwood Mac","2018-11-16",0.547,0.912,0.691,"Tell Me All The Things You Do - 2018 Remaster","50 Years - Don't Stop"
"80","Fleetwood Mac","2018-11-16",0.614,0.873,0.668,"Sands of Time - Single; 2018 Remaster","50 Years - Don't Stop"
"81","Fleetwood Mac","2018-11-16",0.438,0.567,0.56,"Sentimental Lady - 2018 Remaster","50 Years - Don't Stop"
"82","Fleetwood Mac","2018-11-16",0.703,0.633,0.576,"Did You Ever Love Me - 2018 Remaster","50 Years - Don't Stop"
"83","Fleetwood Mac","2018-11-16",0.493,0.563,0.679,"For Your Love - 2018 Remaster","50 Years - Don't Stop"
"84","Fleetwood Mac","2018-11-16",0.652,0.922,0.751,"Heroes Are Hard to Find (Single) - 2018 Remaster","50 Years - Don't Stop"
"85","Fleetwood Mac","2018-11-16",0.652,0.457,0.373,"Warm Ways - 2017 Remaster","50 Years - Don't Stop"
"86","Fleetwood Mac","2018-11-16",0.657,0.873,0.528,"You Make Loving Fun - 2018 Remaster","50 Years - Don't Stop"
"87","Fleetwood Mac","2018-11-16",0.767,0.839,0.66,"Not That Funny - 2015 Remaster","50 Years - Don't Stop"
"88","Fleetwood Mac","2018-11-16",0.69,0.415,0.578,"Love In Store - 2018 Remaster","50 Years - Don't Stop"
"89","Fleetwood Mac","2018-11-16",0.778,0.834,0.669,"Family Man - 2017 Remaster","50 Years - Don't Stop"
"90","Fleetwood Mac","2018-11-16",0.581,0.575,0.634,"As Long as You Follow - 2018 Remaster","50 Years - Don't Stop"
"91","Fleetwood Mac","2018-11-16",0.542,0.645,0.84,"Save Me - 2018 Remaster","50 Years - Don't Stop"
"92","Fleetwood Mac","2018-11-16",0.62,0.642,0.703,"Love Shines - 2018 Remaster","50 Years - Don't Stop"
"93","Fleetwood Mac","2018-11-16",0.668,0.813,0.766,"I Do - Edit; 2018 Remaster","50 Years - Don't Stop"
"94","Fleetwood Mac","2018-11-16",0.599,0.664,0.712,"Peacekeeper - Live 1997; 2018 Remaster","50 Years - Don't Stop"
"95","Fleetwood Mac","2018-11-16",0.542,0.381,0.194,"Jewel Eyed Judy - 2018 Remaster","50 Years - Don't Stop"
"96","Fleetwood Mac","2018-11-16",0.591,0.827,0.715,"Spare Me a Little of Your Love - 2018 Remaster","50 Years - Don't Stop"
"97","Fleetwood Mac","2018-11-16",0.664,0.935,0.549,"Remember Me - 2018 Remaster","50 Years - Don't Stop"
"98","Fleetwood Mac","2018-11-16",0.611,0.653,0.637,"Over My Head - 2018 Remaster","50 Years - Don't Stop"
"99","Fleetwood Mac","2018-11-16",0.687,0.893,0.784,"Say You Love Me - 2018 Remaster","50 Years - Don't Stop"
"100","Fleetwood Mac","2018-11-16",0.518,0.32,0.518,"Silver Springs - 2004 Remaster","50 Years - Don't Stop"
"101","Fleetwood Mac","2018-11-16",0.658,0.771,0.8,"Think About Me - Single; 2018 Remaster","50 Years - Don't Stop"
"102","Fleetwood Mac","2018-11-16",0.716,0.694,0.622,"Oh Diane - 2018 Remaster","50 Years - Don't Stop"
"103","Fleetwood Mac","2018-11-16",0.469,0.573,0.73,"Isn't It Midnight - 2018 Remaster","50 Years - Don't Stop"
"104","Fleetwood Mac","2018-11-16",0.505,0.367,0.894,"No Questions Asked - 2002 Remaster","50 Years - Don't Stop"
"105","Fleetwood Mac","2018-11-16",0.654,0.587,0.759,"Skies the Limit - 2002 Remaster","50 Years - Don't Stop"
"106","Fleetwood Mac","2018-11-16",0.642,0.826,0.712,"Love Is Dangerous - 2018 Remaster","50 Years - Don't Stop"
"107","Fleetwood Mac","2018-11-16",0.711,0.844,0.859,"Paper Doll - 2018 Remaster","50 Years - Don't Stop"
"108","Fleetwood Mac","2018-11-16",0.575,0.839,0.825,"Say You Will - Live 1997; 2018 Remaster","50 Years - Don't Stop"
"109","Fleetwood Mac","2018-11-16",0.431,0.814,0.889,"Sad Angel - 2018 Remaster","50 Years - Don't Stop"
"110","Fleetwood Mac","2003-04-15",0.537,0.538,0.742,"What's the World Coming To","Say You Will"
"111","Fleetwood Mac","2003-04-15",0.243,0.245,0.957,"Murrow Turning over in His Grave","Say You Will"
"112","Fleetwood Mac","2003-04-15",0.559,0.563,0.938,"Illume (9-11)","Say You Will"
"113","Fleetwood Mac","2003-04-15",0.626,0.864,0.791,"Thrown Down","Say You Will"
"114","Fleetwood Mac","2003-04-15",0.577,0.809,0.868,"Miranda","Say You Will"
"115","Fleetwood Mac","2003-04-15",0.631,0.71,0.88,"Red Rover","Say You Will"
"116","Fleetwood Mac","2003-04-15",0.555,0.837,0.865,"Say You Will","Say You Will"
"117","Fleetwood Mac","2003-04-15",0.604,0.671,0.759,"Peacekeeper","Say You Will"
"118","Fleetwood Mac","2003-04-15",0.204,0.499,0.681,"Come","Say You Will"
"119","Fleetwood Mac","2003-04-15",0.596,0.349,0.584,"Smile at You","Say You Will"
"120","Fleetwood Mac","2003-04-15",0.425,0.236,0.908,"Running Through the Garden","Say You Will"
"121","Fleetwood Mac","2003-04-15",0.705,0.624,0.547,"Silver Girl","Say You Will"
"122","Fleetwood Mac","2003-04-15",0.636,0.874,0.852,"Steal Your Heart Away","Say You Will"
"123","Fleetwood Mac","2003-04-15",0.4,0.843,0.914,"Bleed to Love Her","Say You Will"
"124","Fleetwood Mac","2003-04-15",0.508,0.655,0.959,"Everybody Finds Out","Say You Will"
"125","Fleetwood Mac","2003-04-15",0.511,0.836,0.922,"Destiny Rules","Say You Will"
"126","Fleetwood Mac","2003-04-15",0.505,0.71,0.904,"Say Goodbye","Say You Will"
"127","Fleetwood Mac","2003-04-15",0.464,0.171,0.296,"Goodbye Baby","Say You Will"
"128","Fleetwood Mac","2000-04-28",0.395,0.19,0.0225,"Tune Up - Live 1969","Shrine '69"
"129","Fleetwood Mac","2000-04-28",0.386,0.503,0.269,"If You Be My Baby - Live 1969","Shrine '69"
"130","Fleetwood Mac","2000-04-28",0.375,0.376,0.372,"Something Inside of Me - Live 1969","Shrine '69"
"131","Fleetwood Mac","2000-04-28",0.603,0.483,0.127,"My Sweet Baby - Live 1969","Shrine '69"
"132","Fleetwood Mac","2000-04-28",0.299,0.208,0.0636,"Albatross - Live 1969","Shrine '69"
"133","Fleetwood Mac","2000-04-28",0.374,0.344,0.087,"Before the Beginning - Live 1969","Shrine '69"
"134","Fleetwood Mac","2000-04-28",0.426,0.583,0.439,"Rollin' Man - Live 1969","Shrine '69"
"135","Fleetwood Mac","2000-04-28",0.599,0.55,0.336,"Lemon Squeezer - Live 1969","Shrine '69"
"136","Fleetwood Mac","2000-04-28",0.42,0.206,0.157,"Need Your Love so Bad - Live 1969","Shrine '69"
"137","Fleetwood Mac","2000-04-28",0.442,0.895,0.571,"Great Balls of Fire - Live 1969","Shrine '69"
"138","Fleetwood Mac","1997-08-19",0.44,0.424,0.784,"The Chain - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"139","Fleetwood Mac","1997-08-19",0.593,0.646,0.749,"Dreams - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"140","Fleetwood Mac","1997-08-19",0.53,0.582,0.809,"Everywhere - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"141","Fleetwood Mac","1997-08-19",0.528,0.325,0.635,"Rhiannon - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"142","Fleetwood Mac","1997-08-19",0.452,0.507,0.752,"I'm so Afraid - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"143","Fleetwood Mac","1997-08-19",0.455,0.792,0.886,"Temporary One - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"144","Fleetwood Mac","1997-08-19",0.393,0.8,0.852,"Bleed to Love Her - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"145","Fleetwood Mac","1997-08-19",0.469,0.683,0.621,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"146","Fleetwood Mac","1997-08-19",0.399,0.433,0.426,"Landslide - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"147","Fleetwood Mac","1997-08-19",0.589,0.739,0.816,"Say You Love Me - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"148","Fleetwood Mac","1997-08-19",0.325,0.84,0.911,"My Little Demon - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"149","Fleetwood Mac","1997-08-19",0.35,0.286,0.508,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"150","Fleetwood Mac","1997-08-19",0.571,0.802,0.801,"You Make Loving Fun - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"151","Fleetwood Mac","1997-08-19",0.513,0.586,0.67,"Sweet Girl - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"152","Fleetwood Mac","1997-08-19",0.5,0.887,0.891,"Go Your Own Way - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"153","Fleetwood Mac","1997-08-19",0.621,0.59,0.791,"Tusk - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"154","Fleetwood Mac","1997-08-19",0.418,0.601,0.966,"Don't Stop - Live at Warner Brothers Studios in Burbank, CA 5/23/97","The Dance"
"155","Fleetwood Mac","1995-10-10",0.502,0.289,0.61,"Talkin' to My Heart","Time"
"156","Fleetwood Mac","1995-10-10",0.598,0.646,0.746,"Hollywood (Some Other Kind of Town)","Time"
"157","Fleetwood Mac","1995-10-10",0.602,0.805,0.82,"Blow by Blow","Time"
"158","Fleetwood Mac","1995-10-10",0.612,0.681,0.694,"Winds of Change","Time"
"159","Fleetwood Mac","1995-10-10",0.665,0.738,0.713,"I Do","Time"
"160","Fleetwood Mac","1995-10-10",0.658,0.728,0.716,"Nothing Without You","Time"
"161","Fleetwood Mac","1995-10-10",0.511,0.231,0.123,"Dreamin' the Dream","Time"
"162","Fleetwood Mac","1995-10-10",0.5,0.0709,0.502,"Sooner or Later","Time"
"163","Fleetwood Mac","1995-10-10",0.601,0.561,0.761,"I Wonder Why","Time"
"164","Fleetwood Mac","1995-10-10",0.513,0.675,0.8,"Nights in Estoril","Time"
"165","Fleetwood Mac","1995-10-10",0.53,0.618,0.859,"I Got It in for You","Time"
"166","Fleetwood Mac","1995-10-10",0.448,0.11,0.333,"All over Again","Time"
"167","Fleetwood Mac","1995-10-10",0.513,0.56,0.569,"These Strange Times","Time"
"168","Fleetwood Mac","1990-04-10",0.652,0.578,0.597,"Skies the Limit","Behind the Mask"
"169","Fleetwood Mac","1990-04-10",0.642,0.826,0.712,"Love Is Dangerous - 2018 Remaster","Behind the Mask"
"170","Fleetwood Mac","1990-04-10",0.449,0.217,0.592,"In the Back of My Mind","Behind the Mask"
"171","Fleetwood Mac","1990-04-10",0.607,0.394,0.468,"Do You Know","Behind the Mask"
"172","Fleetwood Mac","1990-04-10",0.564,0.731,0.715,"Save Me","Behind the Mask"
"173","Fleetwood Mac","1990-04-10",0.589,0.601,0.779,"Affairs of the Heart","Behind the Mask"
"174","Fleetwood Mac","1990-04-10",0.531,0.93,0.671,"When the Sun Goes Down","Behind the Mask"
"175","Fleetwood Mac","1990-04-10",0.48,0.777,0.608,"Behind the Mask","Behind the Mask"
"176","Fleetwood Mac","1990-04-10",0.706,0.865,0.731,"Stand on the Rock","Behind the Mask"
"177","Fleetwood Mac","1990-04-10",0.493,0.278,0.439,"Hard Feelings","Behind the Mask"
"178","Fleetwood Mac","1990-04-10",0.446,0.674,0.729,"Freedom","Behind the Mask"
"179","Fleetwood Mac","1990-04-10",0.571,0.715,0.571,"When It Comes to Love","Behind the Mask"
"180","Fleetwood Mac","1990-04-10",0.216,0.168,0.115,"The Second Time","Behind the Mask"
"181","Fleetwood Mac","1987-04-14",0.709,0.592,0.699,"Big Love - 2017 Remaster","Tango in the Night (2017 Remaster)"
"182","Fleetwood Mac","1987-04-14",0.707,0.634,0.625,"Seven Wonders - 2017 Remaster","Tango in the Night (2017 Remaster)"
"183","Fleetwood Mac","1987-04-14",0.73,0.731,0.487,"Everywhere - 2017 Remaster","Tango in the Night (2017 Remaster)"
"184","Fleetwood Mac","1987-04-14",0.644,0.717,0.714,"Caroline - 2017 Remaster","Tango in the Night (2017 Remaster)"
"185","Fleetwood Mac","1987-04-14",0.609,0.416,0.489,"Tango in the Night - 2017 Remaster","Tango in the Night (2017 Remaster)"
"186","Fleetwood Mac","1987-04-14",0.538,0.584,0.356,"Mystified - 2017 Remaster","Tango in the Night (2017 Remaster)"
"187","Fleetwood Mac","1987-04-14",0.64,0.865,0.649,"Little Lies - 2017 Remaster","Tango in the Night (2017 Remaster)"
"188","Fleetwood Mac","1987-04-14",0.778,0.834,0.669,"Family Man - 2017 Remaster","Tango in the Night (2017 Remaster)"
"189","Fleetwood Mac","1987-04-14",0.657,0.707,0.62,"Welcome to the Room... Sara - 2017 Remaster","Tango in the Night (2017 Remaster)"
"190","Fleetwood Mac","1987-04-14",0.511,0.52,0.665,"Isn't It Midnight - 2017 Remaster","Tango in the Night (2017 Remaster)"
"191","Fleetwood Mac","1987-04-14",0.539,0.0759,0.171,"When I See You Again - 2017 Remaster","Tango in the Night (2017 Remaster)"
"192","Fleetwood Mac","1987-04-14",0.717,0.912,0.68,"You and I, Pt. II - 2017 Remaster","Tango in the Night (2017 Remaster)"
"193","Fleetwood Mac","1987-04-13",0.709,0.592,0.699,"Big Love - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"194","Fleetwood Mac","1987-04-13",0.707,0.634,0.625,"Seven Wonders - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"195","Fleetwood Mac","1987-04-13",0.73,0.731,0.487,"Everywhere - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"196","Fleetwood Mac","1987-04-13",0.644,0.717,0.714,"Caroline - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"197","Fleetwood Mac","1987-04-13",0.609,0.416,0.489,"Tango in the Night - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"198","Fleetwood Mac","1987-04-13",0.538,0.584,0.356,"Mystified - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"199","Fleetwood Mac","1987-04-13",0.64,0.865,0.649,"Little Lies - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"200","Fleetwood Mac","1987-04-13",0.778,0.834,0.669,"Family Man - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"201","Fleetwood Mac","1987-04-13",0.657,0.707,0.62,"Welcome to the Room... Sara - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"202","Fleetwood Mac","1987-04-13",0.511,0.52,0.665,"Isn't It Midnight - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"203","Fleetwood Mac","1987-04-13",0.539,0.0759,0.171,"When I See You Again - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"204","Fleetwood Mac","1987-04-13",0.717,0.912,0.68,"You and I, Pt. II - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"205","Fleetwood Mac","1987-04-13",0.787,0.962,0.691,"Down Endless Street - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"206","Fleetwood Mac","1987-04-13",0.737,0.887,0.439,"Special Kind of Love - Demo; 2017 Remaster","Tango In the Night (Deluxe Edition)"
